timestamp,temperature,battery_voltage,power_consumption,radiation_level,signal_strength,fuel_level,solar_output,anomaly_score,anomaly_flag,label,risk_score,risk_level,top_factors
2026-01-01 18:20:00,4.77,28.04,98.46,0.4373,-73.43,94.28,111.64,0.039396,1,Normal,0,LOW,None
2026-01-01 18:25:00,5.35,28.14,94.63,0.382,-74.42,93.71,105.77,0.048602,1,Normal,0,LOW,None
2026-01-01 18:30:00,5.3,28.06,96.81,0.3105,-71.59,93.78,112.35,0.010325,1,Normal,0,LOW,None
2026-01-01 18:35:00,3.82,28.08,92.92,0.3016,-75.96,93.98,110.34,0.023058,1,Normal,0,LOW,None
2026-01-01 18:40:00,5.26,27.94,91.05,0.3841,-75.36,93.73,111.48,0.037336,1,Normal,0,LOW,None
2026-01-01 18:45:00,5.47,28.05,94.92,0.3487,-74.16,93.6,110.13,0.040525,1,Normal,0,LOW,None
2026-01-01 18:50:00,8.26,28.06,93.83,0.3344,-74.08,93.66,109.34,0.038363,1,Normal,0,LOW,None
2026-01-01 18:55:00,7.54,27.95,94.55,0.3671,-72.43,93.91,108.57,0.046891,1,Normal,0,LOW,None
2026-01-01 19:00:00,4.32,28.04,99.4,0.3929,-74.95,93.41,109.72,0.040695,1,Normal,0,LOW,None
2026-01-01 19:05:00,5.05,28.03,91.95,0.3089,-73.28,93.54,108.22,0.035301,1,Normal,0,LOW,None
2026-01-01 19:10:00,3.71,27.94,91.92,0.3478,-72.92,93.56,110.43,0.029078,1,Normal,0,LOW,None
2026-01-01 19:15:00,4.82,27.88,85.7,0.4249,-73.28,93.78,105.36,0.043618,1,Normal,0,LOW,None
2026-01-01 19:20:00,5.98,27.87,84.23,0.3204,-74.84,93.47,107.28,0.029593,1,Normal,0,LOW,None
2026-01-01 19:25:00,7.13,27.97,93.55,0.3971,-72.37,94.01,112.27,0.030419,1,Normal,0,LOW,None
2026-01-01 19:30:00,4.89,27.98,84.07,0.3418,-72.44,93.39,106.75,0.040666,1,Normal,0,LOW,None
2026-01-01 19:35:00,5.06,27.89,82.95,0.382,-72.97,93.34,107.33,0.044779,1,Normal,0,LOW,None
2026-01-01 19:40:00,3.36,27.95,85.78,0.4031,-73.26,93.33,105.84,0.039539,1,Normal,0,LOW,None
2026-01-01 19:45:00,5.84,27.99,84.93,0.388,-73.13,92.96,108.06,0.046913,1,Normal,0,LOW,None
2026-01-01 19:50:00,4.85,27.98,81.44,0.3938,-73.33,93.02,105.7,0.04657,1,Normal,0,LOW,None
2026-01-01 19:55:00,5.6,28.05,82.89,0.3106,-72.51,93.14,106.57,0.037806,1,Normal,0,LOW,None
2026-01-01 20:00:00,5.29,28.03,87.65,0.4004,-73.01,93.61,108.4,0.04871,1,Normal,0,LOW,None
2026-01-01 20:05:00,6.34,27.84,79.92,0.321,-73.79,93.24,105.07,0.036397,1,Normal,0,LOW,None
2026-01-01 20:10:00,4.46,28.05,77.28,0.3648,-73.88,93.07,107.79,0.035567,1,Normal,0,LOW,None
2026-01-01 20:15:00,4.92,27.86,84.9,0.3641,-73.48,93.56,107.6,0.040739,1,Normal,0,LOW,None
2026-01-01 20:20:00,9.36,27.98,82.78,0.3726,-72.39,93.63,107.8,0.04737,1,Normal,0,LOW,None
2026-01-01 20:25:00,5.39,27.9,78.36,0.3662,-72.54,93.51,105.69,0.04209,1,Normal,0,LOW,None
2026-01-01 20:30:00,5.75,27.86,74.49,0.3184,-72.19,92.85,111.61,0.009149,1,Normal,0,LOW,None
2026-01-01 20:35:00,9.41,27.74,76.94,0.2978,-71.79,92.93,106.95,0.023681,1,Normal,0,LOW,None
2026-01-01 20:40:00,10.83,27.87,78.89,0.3863,-72.81,93.59,105.19,0.051218,1,Normal,0,LOW,None
2026-01-01 20:45:00,6.08,27.75,82.73,0.3585,-70.61,93.09,102.49,0.038041,1,Normal,0,LOW,None
2026-01-01 20:50:00,7.19,27.95,74.61,0.3967,-72.24,92.91,103.74,0.037693,1,Normal,0,LOW,None
2026-01-01 20:55:00,8.19,27.99,77.55,0.3487,-72.3,93.18,106.47,0.043814,1,Normal,0,LOW,None
2026-01-01 21:00:00,10.0,27.8,79.84,0.2941,-71.27,93.24,106.71,0.026277,1,Normal,0,LOW,None
2026-01-01 21:05:00,6.9,27.88,68.8,0.3888,-73.48,92.74,105.92,0.020861,1,Normal,0,LOW,None
2026-01-01 21:10:00,7.95,27.79,80.43,0.3352,-72.33,92.95,104.2,0.042467,1,Normal,0,LOW,None
2026-01-01 21:15:00,9.34,27.8,72.38,0.3637,-70.45,93.13,99.78,0.034958,1,Normal,0,LOW,None
2026-01-01 21:20:00,9.09,27.9,77.42,0.3241,-73.06,92.48,102.91,0.040057,1,Normal,0,LOW,None
2026-01-01 21:25:00,8.29,27.83,76.87,0.4158,-70.1,92.8,99.1,0.051977,1,Normal,0,LOW,None
2026-01-01 21:30:00,8.75,27.97,79.59,0.3151,-69.6,92.43,98.25,0.038418,1,Normal,0,LOW,None
2026-01-01 21:35:00,7.44,27.79,77.53,0.3368,-71.38,92.45,101.34,0.036858,1,Normal,0,LOW,None
2026-01-01 21:40:00,8.98,27.9,67.12,0.3548,-70.61,92.54,101.54,0.015386,1,Normal,0,LOW,None
2026-01-01 21:45:00,9.12,27.83,72.55,0.3071,-69.68,92.83,101.93,0.029535,1,Normal,0,LOW,None
2026-01-01 21:50:00,9.91,27.88,75.67,0.3643,-71.16,92.56,100.74,0.049136,1,Normal,0,LOW,None
2026-01-01 21:55:00,9.15,27.77,74.42,0.4159,-69.72,92.43,100.42,0.048998,1,Normal,0,LOW,None
2026-01-01 22:00:00,10.57,27.8,76.71,0.3322,-71.15,92.62,97.0,0.050227,1,Normal,0,LOW,None
2026-01-01 22:05:00,11.41,27.79,77.77,0.3681,-70.85,92.23,98.37,0.054771,1,Normal,0,LOW,None
2026-01-01 22:10:00,10.57,27.73,77.13,1.6524,-71.07,92.67,95.17,0.005384,1,Normal,3,LOW,Radiation anomaly (radiation_level: 1.652 mSv/h)
2026-01-01 22:15:00,11.0,27.84,74.27,4.5397,-69.83,92.86,93.78,-0.069771,-1,Anomaly,34,MEDIUM,Radiation anomaly (radiation_level: 4.54 mSv/h)
2026-01-01 22:20:00,10.84,27.84,68.61,7.3277,-68.91,92.46,98.86,-0.129934,-1,Anomaly,52,MEDIUM,Radiation anomaly (radiation_level: 7.328 mSv/h)
2026-01-01 22:25:00,10.97,27.83,73.55,10.1198,-70.15,92.4,95.47,-0.136655,-1,Anomaly,52,MEDIUM,Radiation anomaly (radiation_level: 10.12 mSv/h)
2026-01-01 22:30:00,10.31,27.9,76.7,10.1294,-71.14,92.54,98.31,-0.135161,-1,Anomaly,52,MEDIUM,Radiation anomaly (radiation_level: 10.129 mSv/h)
2026-01-01 22:35:00,11.76,27.89,71.56,7.3283,-70.85,91.8,98.36,-0.1185,-1,Anomaly,52,MEDIUM,Radiation anomaly (radiation_level: 7.328 mSv/h)
2026-01-01 22:40:00,11.46,27.74,77.74,4.5383,-69.27,92.54,94.49,-0.075183,-1,Anomaly,34,MEDIUM,Radiation anomaly (radiation_level: 4.538 mSv/h)
2026-01-01 22:45:00,14.3,27.8,78.89,1.7396,-67.72,93.28,96.49,-0.015582,-1,Anomaly,6,LOW,Radiation anomaly (radiation_level: 1.74 mSv/h)
2026-01-01 22:50:00,13.88,27.71,76.36,0.2818,-69.07,92.28,93.57,0.036717,1,Normal,0,LOW,None
2026-01-01 22:55:00,12.66,27.76,65.42,0.3141,-69.76,92.26,90.77,0.023934,1,Normal,0,LOW,None
2026-01-01 23:00:00,11.5,27.71,71.93,0.3988,-68.51,92.49,94.29,0.039586,1,Normal,0,LOW,None
2026-01-01 23:05:00,11.29,27.88,83.29,0.277,-69.42,92.73,92.67,0.040086,1,Normal,0,LOW,None
2026-01-01 23:10:00,14.26,27.78,75.08,0.3318,-69.46,92.5,92.3,0.049109,1,Normal,0,LOW,None
2026-01-01 23:15:00,13.36,27.73,70.38,0.3476,-69.95,91.53,96.7,0.03773,1,Normal,0,LOW,None
2026-01-01 23:20:00,13.84,27.84,82.0,0.4344,-67.49,92.32,89.27,0.058646,1,Normal,0,LOW,None
2026-01-01 23:25:00,11.39,27.56,78.11,0.3967,-71.35,92.9,92.65,0.044776,1,Normal,0,LOW,None
2026-01-01 23:30:00,14.81,27.57,82.33,0.3449,-67.92,92.28,89.46,0.037912,1,Normal,0,LOW,None
2026-01-01 23:35:00,14.46,27.79,79.86,0.4206,-69.09,91.72,92.83,0.062334,1,Normal,0,LOW,None
2026-01-01 23:40:00,12.8,27.73,80.95,0.3402,-68.95,92.12,91.17,0.053807,1,Normal,0,LOW,None
2026-01-01 23:45:00,13.78,27.74,81.09,0.4115,-66.76,91.63,90.9,0.051105,1,Normal,0,LOW,None
2026-01-01 23:50:00,14.88,27.62,82.75,0.3183,-69.08,92.35,87.81,0.041521,1,Normal,0,LOW,None
2026-01-01 23:55:00,14.84,27.72,88.79,0.417,-68.96,91.67,87.74,0.070612,1,Normal,0,LOW,None
2026-01-02 00:00:00,14.65,27.88,84.76,0.3594,-68.33,91.95,90.69,0.054597,1,Normal,0,LOW,None
2026-01-02 00:05:00,15.09,27.78,76.38,0.336,-67.7,91.64,91.94,0.042363,1,Normal,0,LOW,None
2026-01-02 00:10:00,15.13,27.72,84.05,0.3701,-68.47,91.71,88.92,0.056189,1,Normal,0,LOW,None
2026-01-02 00:15:00,15.84,27.67,87.07,0.3915,-69.52,92.29,85.73,0.061495,1,Normal,0,LOW,None
2026-01-02 00:20:00,17.64,27.67,87.9,0.3623,-68.74,91.85,87.77,0.055439,1,Normal,0,LOW,None
2026-01-02 00:25:00,13.01,27.53,82.83,0.406,-66.51,91.62,91.52,0.035915,1,Normal,0,LOW,None
2026-01-02 00:30:00,16.02,27.72,89.04,0.3623,-67.64,91.42,86.44,0.057667,1,Normal,0,LOW,None
2026-01-02 00:35:00,16.73,27.76,88.87,0.4122,-67.19,91.17,88.73,0.062108,1,Normal,0,LOW,None
2026-01-02 00:40:00,17.09,27.57,95.31,0.4069,-67.83,91.33,83.9,0.060417,1,Normal,0,LOW,None
2026-01-02 00:45:00,16.5,27.64,84.37,0.3887,-68.16,91.71,84.88,0.052041,1,Normal,0,LOW,None
2026-01-02 00:50:00,15.06,27.6,85.93,0.3754,-65.75,91.94,85.78,0.034071,1,Normal,0,LOW,None
2026-01-02 00:55:00,17.77,27.61,87.35,0.4011,-67.55,91.45,84.92,0.058639,1,Normal,0,LOW,None
2026-01-02 01:00:00,19.66,27.69,87.43,0.419,-67.73,92.06,82.17,0.067763,1,Normal,0,LOW,None
2026-01-02 01:05:00,15.96,27.52,86.78,0.4815,-66.13,91.35,81.67,0.043575,1,Normal,0,LOW,None
2026-01-02 01:10:00,19.04,27.73,80.98,0.4387,-67.88,91.46,84.86,0.063979,1,Normal,0,LOW,None
2026-01-02 01:15:00,17.82,27.74,89.89,0.4423,-67.69,91.18,84.86,0.070004,1,Normal,0,LOW,None
2026-01-02 01:20:00,18.35,27.66,93.48,0.529,-67.03,91.78,85.1,0.067588,1,Normal,0,LOW,None
2026-01-02 01:25:00,17.36,27.48,91.24,0.4283,-66.98,92.08,85.28,0.05136,1,Normal,0,LOW,None
2026-01-02 01:30:00,18.43,27.59,100.53,0.4292,-66.66,90.89,81.55,0.065173,1,Normal,0,LOW,None
2026-01-02 01:35:00,20.59,27.77,94.6,0.4403,-64.77,91.29,80.27,0.048775,1,Normal,0,LOW,None
2026-01-02 01:40:00,19.93,27.45,99.87,0.374,-66.47,91.75,83.21,0.039658,1,Normal,0,LOW,None
2026-01-02 01:45:00,21.5,27.64,97.07,0.399,-69.13,90.91,81.55,0.062259,1,Normal,0,LOW,None
2026-01-02 01:50:00,21.03,27.57,99.86,0.3988,-66.38,91.48,77.78,0.055068,1,Normal,0,LOW,None
2026-01-02 01:55:00,20.34,27.73,98.76,0.4474,-66.62,91.65,77.31,0.071835,1,Normal,0,LOW,None
2026-01-02 02:00:00,22.09,27.61,103.39,0.4169,-66.56,91.28,79.99,0.062592,1,Normal,0,LOW,None
2026-01-02 02:05:00,20.71,27.69,99.61,0.4319,-66.31,91.39,78.29,0.06829,1,Normal,0,LOW,None
2026-01-02 02:10:00,21.37,27.71,101.97,0.4723,-66.54,91.73,78.23,0.065898,1,Normal,0,LOW,None
2026-01-02 02:15:00,20.2,27.81,102.33,0.4659,-66.52,91.76,80.08,0.069794,1,Normal,0,LOW,None
2026-01-02 02:20:00,20.82,27.64,100.86,0.4274,-65.82,91.12,79.11,0.058897,1,Normal,0,LOW,None
2026-01-02 02:25:00,20.08,27.69,104.1,0.4097,-66.93,90.96,79.91,0.069019,1,Normal,0,LOW,None
2026-01-02 02:30:00,22.28,27.54,111.31,0.4845,-67.3,90.81,73.06,0.061901,1,Normal,0,LOW,None
2026-01-02 02:35:00,19.85,27.75,103.35,0.4726,-63.29,91.35,77.1,0.039789,1,Normal,0,LOW,None
2026-01-02 02:40:00,22.37,27.59,106.57,0.3801,-67.0,90.62,77.66,0.061222,1,Normal,0,LOW,None
2026-01-02 02:45:00,21.36,27.61,110.3,0.4345,-66.15,90.93,72.9,0.055394,1,Normal,0,LOW,None
2026-01-02 02:50:00,23.16,27.65,110.68,0.4563,-67.72,91.01,74.34,0.068149,1,Normal,0,LOW,None
2026-01-02 02:55:00,22.82,27.53,107.52,0.4836,-66.08,90.8,73.67,0.054006,1,Normal,0,LOW,None
2026-01-02 03:00:00,24.26,27.67,99.91,0.4916,-67.1,91.0,75.1,0.062912,1,Normal,0,LOW,None
2026-01-02 03:05:00,23.1,27.73,110.83,0.4693,-66.59,91.66,78.03,0.065995,1,Normal,0,LOW,None
2026-01-02 03:10:00,20.49,27.67,102.01,0.4842,-65.08,90.83,78.54,0.0521,1,Normal,0,LOW,None
2026-01-02 03:15:00,22.44,27.52,115.67,0.4662,-65.63,90.7,72.59,0.044438,1,Normal,0,LOW,None
2026-01-02 03:20:00,21.25,27.64,111.86,0.4395,-65.51,91.11,75.01,0.054556,1,Normal,0,LOW,None
2026-01-02 03:25:00,22.18,27.71,115.49,0.4589,-67.84,90.85,74.82,0.070272,1,Normal,0,LOW,None
2026-01-02 03:30:00,24.75,27.5,109.54,0.473,-64.21,91.18,74.22,0.012731,1,Normal,0,LOW,None
2026-01-02 03:35:00,23.83,27.56,107.96,0.4737,-67.23,90.77,74.01,0.059419,1,Normal,0,LOW,None
2026-01-02 03:40:00,22.35,27.72,114.99,0.4026,-64.5,90.62,73.58,0.034753,1,Normal,0,LOW,None
2026-01-02 03:45:00,22.1,27.67,114.63,0.4651,-65.0,90.13,76.13,0.047615,1,Normal,0,LOW,None
2026-01-02 03:50:00,23.47,27.68,113.68,0.4862,-65.43,90.15,74.74,0.051893,1,Normal,0,LOW,None
2026-01-02 03:55:00,22.09,27.8,116.33,0.4756,-66.86,90.06,70.2,0.061532,1,Normal,0,LOW,None
2026-01-02 04:00:00,22.85,27.69,126.34,0.48,-65.85,90.7,73.72,0.041506,1,Normal,0,LOW,None
2026-01-02 04:05:00,24.14,27.7,120.18,0.5124,-66.47,90.15,73.72,0.06165,1,Normal,0,LOW,None
2026-01-02 04:10:00,25.26,27.87,121.51,0.4527,-65.97,90.9,72.38,0.041355,1,Normal,0,LOW,None
2026-01-02 04:15:00,24.7,27.64,121.36,0.4338,-66.25,90.51,73.84,0.049886,1,Normal,0,LOW,None
2026-01-02 04:20:00,21.31,27.59,124.13,0.4881,-68.05,90.4,71.79,0.050537,1,Normal,0,LOW,None
2026-01-02 04:25:00,24.52,27.69,118.81,0.5356,-64.89,90.19,71.66,0.042332,1,Normal,0,LOW,None
2026-01-02 04:30:00,24.33,27.69,112.78,0.5756,-66.1,90.6,71.35,0.057721,1,Normal,0,LOW,None
2026-01-02 04:35:00,24.82,27.61,119.8,0.5425,-66.52,90.15,66.93,0.043663,1,Normal,0,LOW,None
2026-01-02 04:40:00,26.34,27.57,123.76,0.4555,-66.6,90.06,70.68,0.029544,1,Normal,0,LOW,None
2026-01-02 04:45:00,21.99,27.84,117.96,0.5081,-65.7,90.69,69.38,0.05285,1,Normal,0,LOW,None
2026-01-02 04:50:00,23.83,27.68,121.15,0.5307,-66.97,90.41,68.23,0.051488,1,Normal,0,LOW,None
2026-01-02 04:55:00,25.31,27.6,119.73,0.5307,-68.35,90.2,73.37,0.062218,1,Normal,0,LOW,None
2026-01-02 05:00:00,22.76,27.73,127.78,0.5483,-65.7,90.44,71.42,0.047082,1,Normal,0,LOW,None
2026-01-02 05:05:00,26.48,27.65,125.49,0.4931,-65.61,90.22,70.27,0.02656,1,Normal,0,LOW,None
2026-01-02 05:10:00,25.2,27.64,125.46,0.5355,-66.36,90.31,69.13,0.046492,1,Normal,0,LOW,None
2026-01-02 05:15:00,25.82,27.71,125.65,0.5529,-67.33,89.92,70.78,0.047533,1,Normal,0,LOW,None
2026-01-02 05:20:00,24.16,27.56,123.62,0.5722,-66.12,90.76,72.12,0.0451,1,Normal,0,LOW,None
2026-01-02 05:25:00,25.86,27.7,124.68,0.5101,-67.7,89.93,68.43,0.038275,1,Normal,0,LOW,None
2026-01-02 05:30:00,26.2,27.82,120.06,0.5317,-67.3,90.54,70.04,0.046257,1,Normal,0,LOW,None
2026-01-02 05:35:00,25.22,27.71,116.75,0.4405,-67.05,89.99,71.76,0.056212,1,Normal,0,LOW,None
2026-01-02 05:40:00,25.24,27.64,125.09,0.5269,-65.49,90.26,66.14,0.02251,1,Normal,0,LOW,None
2026-01-02 05:45:00,25.3,27.63,125.84,0.5339,-66.74,90.21,69.89,0.047226,1,Normal,0,LOW,None
2026-01-02 05:50:00,23.95,27.64,129.05,0.5173,-66.86,90.31,69.14,0.038441,1,Normal,0,LOW,None
2026-01-02 05:55:00,24.82,27.66,130.4,0.5678,-64.5,89.69,69.75,0.008159,1,Normal,0,LOW,None
2026-01-02 06:00:00,24.82,27.65,130.46,0.5621,-66.14,90.23,69.03,0.027393,1,Normal,0,LOW,None
2026-01-02 06:05:00,25.46,27.75,121.5,0.4771,-66.2,90.44,70.34,0.047646,1,Normal,0,LOW,None
2026-01-02 06:10:00,26.19,27.54,123.77,0.5792,-66.95,89.78,73.95,0.037267,1,Normal,0,LOW,None
2026-01-02 06:15:00,23.71,27.75,126.66,0.5366,-67.23,89.84,69.51,0.0524,1,Normal,0,LOW,None
2026-01-02 06:20:00,24.81,27.66,133.79,0.5962,-68.87,89.64,70.8,0.033537,1,Normal,0,LOW,None
2026-01-02 06:25:00,26.72,27.72,130.04,0.5287,-65.76,89.67,74.27,0.014914,1,Normal,0,LOW,None
2026-01-02 06:30:00,24.02,27.6,128.67,0.5842,-66.33,90.26,69.26,0.036318,1,Normal,0,LOW,None
2026-01-02 06:35:00,23.9,27.8,123.27,0.5748,-67.02,89.41,74.07,0.060796,1,Normal,0,LOW,None
2026-01-02 06:40:00,25.09,27.8,121.38,0.6013,-67.03,89.4,70.55,0.059316,1,Normal,0,LOW,None
2026-01-02 06:45:00,25.82,27.78,127.05,0.5973,-66.21,90.14,74.21,0.03863,1,Normal,0,LOW,None
2026-01-02 06:50:00,24.78,27.58,120.23,0.5851,-68.56,89.82,72.26,0.06629,1,Normal,0,LOW,None
2026-01-02 06:55:00,26.31,27.77,123.02,0.537,-67.66,90.24,71.5,0.045755,1,Normal,0,LOW,None
2026-01-02 07:00:00,25.69,27.74,123.2,0.5424,-68.27,89.44,70.89,0.0542,1,Normal,0,LOW,None
2026-01-02 07:05:00,25.61,27.58,128.89,0.5811,-65.42,89.58,69.91,0.020581,1,Normal,0,LOW,None
2026-01-02 07:10:00,25.2,27.71,121.77,0.6072,-66.38,89.32,71.46,0.055598,1,Normal,0,LOW,None
2026-01-02 07:15:00,27.26,27.75,114.14,0.5862,-76.73,89.53,73.26,0.041001,1,Normal,0,LOW,None
2026-01-02 07:20:00,24.15,27.76,124.08,0.6385,-90.74,88.93,71.61,-0.023053,-1,Anomaly,12,LOW,Communication signal anomaly (signal_strength: -90.74 dBm)
2026-01-02 07:25:00,21.92,27.74,119.49,0.6053,-104.8,89.64,71.18,-0.078373,-1,Anomaly,30,LOW,Communication signal anomaly (signal_strength: -104.8 dBm)
2026-01-02 07:30:00,26.16,27.75,121.68,0.5808,-119.74,89.5,71.5,-0.106307,-1,Anomaly,42,MEDIUM,Communication signal anomaly (signal_strength: -119.74 dBm)
2026-01-02 07:35:00,23.6,27.85,120.8,0.6112,-119.85,89.36,74.18,-0.085942,-1,Anomaly,42,MEDIUM,Communication signal anomaly (signal_strength: -119.85 dBm)
2026-01-02 07:40:00,24.19,27.83,119.7,0.6343,-104.11,89.23,74.85,-0.070201,-1,Anomaly,29,LOW,Communication signal anomaly (signal_strength: -104.11 dBm)
2026-01-02 07:45:00,25.54,27.51,122.95,0.6412,-89.83,89.05,71.28,-0.044355,-1,Anomaly,10,LOW,Communication signal anomaly (signal_strength: -89.83 dBm)
2026-01-02 07:50:00,21.95,27.71,114.33,0.7062,-74.83,89.51,71.49,0.059087,1,Normal,0,LOW,None
2026-01-02 07:55:00,22.27,27.73,117.37,0.6072,-68.61,88.91,73.82,0.081286,1,Normal,0,LOW,None
2026-01-02 08:00:00,21.74,27.61,121.04,0.6338,-67.27,89.39,76.35,0.062685,1,Normal,0,LOW,None
2026-01-02 08:05:00,22.6,27.76,115.94,0.6566,-68.45,89.83,75.83,0.074736,1,Normal,0,LOW,None
2026-01-02 08:10:00,23.96,27.85,111.88,0.6414,-68.44,89.63,71.28,0.070252,1,Normal,0,LOW,None
2026-01-02 08:15:00,23.94,27.67,119.26,0.6251,-67.63,88.7,73.52,0.063756,1,Normal,0,LOW,None
2026-01-02 08:20:00,23.52,27.79,120.24,0.5859,-69.95,88.96,72.45,0.074815,1,Normal,0,LOW,None
2026-01-02 08:25:00,21.37,27.69,115.52,0.6302,-66.81,89.22,74.05,0.066636,1,Normal,0,LOW,None
2026-01-02 08:30:00,20.16,27.72,108.17,0.6104,-68.31,89.05,78.08,0.082234,1,Normal,0,LOW,None
2026-01-02 08:35:00,22.86,27.89,116.84,0.5869,-67.3,88.62,72.31,0.072122,1,Normal,0,LOW,None
2026-01-02 08:40:00,22.09,27.73,107.89,0.6268,-69.75,89.13,72.22,0.08065,1,Normal,0,LOW,None
2026-01-02 08:45:00,23.07,27.82,114.09,0.6194,-69.69,88.98,74.1,0.08143,1,Normal,0,LOW,None
2026-01-02 08:50:00,23.22,27.64,109.19,0.6872,-70.02,89.53,76.64,0.067947,1,Normal,0,LOW,None
2026-01-02 08:55:00,22.39,27.94,107.52,0.6905,-68.7,88.85,77.63,0.074283,1,Normal,0,LOW,None
2026-01-02 09:00:00,22.98,27.84,109.3,0.6328,-68.97,89.25,77.58,0.081986,1,Normal,0,LOW,None
2026-01-02 09:05:00,22.19,27.78,109.46,0.6611,-69.6,88.49,79.39,0.076339,1,Normal,0,LOW,None
2026-01-02 09:10:00,22.39,27.85,107.1,0.5996,-70.24,88.54,73.85,0.083592,1,Normal,0,LOW,None
2026-01-02 09:15:00,20.75,27.69,110.65,0.6567,-70.59,89.03,80.09,0.072785,1,Normal,0,LOW,None
2026-01-02 09:20:00,21.21,27.91,106.26,0.6948,-69.47,89.11,77.44,0.077367,1,Normal,0,LOW,None
2026-01-02 09:25:00,21.5,27.79,110.47,0.7142,-69.99,88.47,79.88,0.070873,1,Normal,0,LOW,None
2026-01-02 09:30:00,22.07,27.8,107.23,0.6551,-70.3,88.74,76.12,0.081392,1,Normal,0,LOW,None
2026-01-02 09:35:00,20.44,27.79,103.01,0.728,-68.17,88.29,79.15,0.069061,1,Normal,0,LOW,None
2026-01-02 09:40:00,21.36,27.78,101.62,0.6276,-69.9,88.62,79.98,0.081873,1,Normal,0,LOW,None
2026-01-02 09:45:00,20.24,27.89,98.08,0.6405,-68.65,88.9,82.19,0.082485,1,Normal,0,LOW,None
2026-01-02 09:50:00,20.23,27.86,104.05,0.7211,-70.55,88.49,77.09,0.07109,1,Normal,0,LOW,None
2026-01-02 09:55:00,21.18,27.9,100.98,0.7617,-69.88,88.52,80.7,0.065352,1,Normal,0,LOW,None
2026-01-02 10:00:00,17.61,27.85,93.1,0.7167,-70.28,88.23,78.86,0.073324,1,Normal,0,LOW,None
2026-01-02 10:05:00,18.25,27.89,98.71,0.6975,-72.03,88.34,82.43,0.082314,1,Normal,0,LOW,None
2026-01-02 10:10:00,17.84,27.83,96.62,0.6134,-69.0,89.04,83.37,0.08236,1,Normal,0,LOW,None
2026-01-02 10:15:00,16.62,28.04,104.47,0.6223,-70.67,88.5,84.79,0.074129,1,Normal,0,LOW,None
2026-01-02 10:20:00,18.41,27.74,92.17,0.7104,-69.89,88.15,81.55,0.07535,1,Normal,0,LOW,None
2026-01-02 10:25:00,19.93,27.97,92.27,0.6929,-71.5,88.33,84.88,0.07567,1,Normal,0,LOW,None
2026-01-02 10:30:00,18.48,27.99,100.39,0.6649,-71.02,87.92,86.16,0.075769,1,Normal,0,LOW,None
2026-01-02 10:35:00,18.86,27.82,100.45,0.7136,-71.82,88.06,80.57,0.074558,1,Normal,0,LOW,None
2026-01-02 10:40:00,19.73,28.07,92.29,0.7174,-69.83,88.75,85.49,0.071156,1,Normal,0,LOW,None
2026-01-02 10:45:00,19.81,27.97,91.89,0.7524,-70.86,88.27,86.6,0.068444,1,Normal,0,LOW,None
2026-01-02 10:50:00,17.92,27.98,95.46,0.7219,-70.91,88.85,84.59,0.075537,1,Normal,0,LOW,None
2026-01-02 10:55:00,19.42,27.91,84.38,0.7673,-70.03,88.23,83.11,0.062163,1,Normal,0,LOW,None
2026-01-02 11:00:00,17.7,27.89,85.23,0.7201,-70.33,88.22,87.85,0.06927,1,Normal,0,LOW,None
2026-01-02 11:05:00,16.37,27.9,90.0,0.7168,-70.83,88.39,83.99,0.074101,1,Normal,0,LOW,None
2026-01-02 11:10:00,16.45,27.95,95.64,0.7656,-73.13,87.37,86.46,0.07193,1,Normal,0,LOW,None
2026-01-02 11:15:00,15.17,28.04,87.95,0.6855,-72.51,88.21,87.17,0.078194,1,Normal,0,LOW,None
2026-01-02 11:20:00,15.67,27.95,89.09,0.8387,-72.93,88.1,89.11,0.058018,1,Normal,0,LOW,None
2026-01-02 11:25:00,16.09,27.86,91.98,0.7426,-71.3,88.53,86.86,0.069498,1,Normal,0,LOW,None
2026-01-02 11:30:00,17.27,28.01,94.67,0.7442,-71.97,88.35,87.18,0.072941,1,Normal,0,LOW,None
2026-01-02 11:35:00,18.15,28.02,84.58,0.7514,-73.63,87.69,89.18,0.069509,1,Normal,0,LOW,None
2026-01-02 11:40:00,14.21,28.01,85.86,0.8068,-72.54,88.38,91.44,0.069146,1,Normal,0,LOW,None
2026-01-02 11:45:00,16.13,28.02,91.63,0.7647,-73.95,87.9,94.43,0.068901,1,Normal,0,LOW,None
2026-01-02 11:50:00,14.19,27.94,79.27,0.67,-72.62,87.68,87.28,0.069712,1,Normal,0,LOW,None
2026-01-02 11:55:00,15.79,27.9,87.56,0.7916,-74.33,87.98,91.36,0.066215,1,Normal,0,LOW,None
2026-01-02 12:00:00,14.84,27.91,79.78,0.723,-72.25,87.83,88.99,0.068787,1,Normal,0,LOW,None
2026-01-02 12:05:00,12.58,27.85,83.1,0.742,-72.51,88.33,93.64,0.076708,1,Normal,0,LOW,None
2026-01-02 12:10:00,15.68,28.01,81.31,0.6876,-71.09,87.94,90.16,0.067603,1,Normal,0,LOW,None
2026-01-02 12:15:00,13.62,27.99,78.24,0.7608,-72.25,87.87,91.12,0.072215,1,Normal,0,LOW,None
2026-01-02 12:20:00,13.49,27.97,77.61,0.7147,-73.63,88.05,91.72,0.073283,1,Normal,0,LOW,None
2026-01-02 12:25:00,12.63,27.77,81.5,0.7457,-72.49,88.08,93.18,0.072546,1,Normal,0,LOW,None
